Age,Female,Male,Total,OpenInterval,Year
70,0.024852,0.040338,0.031994,False,1966
71,0.030503,0.043945,0.036622,False,1966
72,0.033513,0.050919,0.041346,False,1966
73,0.035508,0.05319,0.043417,False,1966
74,0.04263,0.056816,0.048927,False,1966
75,0.049357,0.067923,0.057526,False,1966
76,0.05421,0.071444,0.061735,False,1966
77,0.059616,0.07934,0.068189,False,1966
78,0.071618,0.09008,0.079638,False,1966
79,0.075939,0.099842,0.086299,False,1966
80,0.084023,0.111502,0.095915,False,1966
81,0.096026,0.116401,0.104782,False,1966
82,0.111617,0.130657,0.119715,False,1966
83,0.12538,0.142386,0.132583,False,1966
84,0.131198,0.155367,0.141435,False,1966
85,0.146519,0.176911,0.159248,False,1966
86,0.16793,0.199911,0.181333,False,1966
87,0.175051,0.214276,0.19144,False,1966
88,0.206747,0.226762,0.215125,False,1966
89,0.237039,0.243089,0.239552,False,1966
90,0.236085,0.266222,0.248357,False,1966
91,0.260006,0.305455,0.278231,False,1966
92,0.290643,0.359923,0.317727,False,1966
93,0.281741,0.338961,0.303656,False,1966
94,0.320413,0.370703,0.338798,False,1966
95,0.360846,0.377796,0.366501,False,1966
96,0.42449,0.44,0.42973,False,1966
97,0.403302,0.465882,0.424195,False,1966
98,0.489066,0.616822,0.527197,False,1966
99,0.526027,0.631579,0.554217,False,1966
100,0.772532,0.56,0.720779,False,1966
101,0.564103,1.125,0.684564,False,1966
102,0.695652,0.571429,0.666667,False,1966
103,0.375,0.947368,0.537313,False,1966
104,0.5,0.545455,0.514286,False,1966
105,0.0,,0.0,False,1966
106,,,,False,1966
107,,,,False,1966
108,,,,False,1966
109,,,,False,1966
110,,,,True,1966
0,0.011246,0.01415,0.012741,False,1967
1,0.000715,0.000739,0.000727,False,1967
2,0.0004,0.000554,0.000479,False,1967
3,0.000228,0.000648,0.000444,False,1967
4,0.000488,0.000443,0.000465,False,1967
5,0.000252,0.000442,0.000349,False,1967
6,0.000278,0.000511,0.000398,False,1967
7,0.000279,0.000378,0.00033,False,1967
8,0.000256,0.00037,0.000315,False,1967
9,0.000214,0.000277,0.000246,False,1967
10,0.000231,0.00031,0.000271,False,1967
11,0.000212,0.000236,0.000224,False,1967
12,9.8e-05,0.000315,0.000209,False,1967
13,0.000231,0.000346,0.00029,False,1967
14,0.000395,0.000374,0.000384,False,1967
15,0.000266,0.000433,0.000352,False,1967
16,0.000296,0.000665,0.000486,False,1967
17,0.000297,0.000583,0.000444,False,1967
18,0.000346,0.001208,0.000784,False,1967
19,0.000366,0.000833,0.000603,False,1967
20,0.000246,0.001009,0.000634,False,1967
21,0.000469,0.000982,0.000732,False,1967
22,0.0005,0.001214,0.000868,False,1967
23,0.000564,0.001015,0.000797,False,1967
24,0.000538,0.001097,0.000827,False,1967
25,0.000593,0.000993,0.000801,False,1967
26,0.000519,0.001094,0.000818,False,1967
27,0.000733,0.001516,0.001139,False,1967
28,0.000517,0.001338,0.00094,False,1967
29,0.00069,0.001257,0.000983,False,1967
30,0.000555,0.001388,0.000983,False,1967
31,0.000637,0.001446,0.001052,False,1967
32,0.001049,0.001289,0.001172,False,1967
33,0.000917,0.001497,0.001213,False,1967
34,0.000971,0.001819,0.001401,False,1967
35,0.001009,0.00178,0.001398,False,1967
36,0.000976,0.001562,0.001271,False,1967
37,0.001052,0.001818,0.001437,False,1967
38,0.000968,0.00202,0.001497,False,1967
39,0.001242,0.002308,0.001778,False,1967
40,0.001395,0.002408,0.001905,False,1967
41,0.001584,0.002713,0.002151,False,1967
42,0.001604,0.003099,0.002355,False,1967
43,0.001933,0.003248,0.002594,False,1967
44,0.001998,0.002786,0.002395,False,1967
45,0.002119,0.003203,0.002663,False,1967
46,0.0025,0.003792,0.00315,False,1967
47,0.002766,0.004229,0.003503,False,1967
48,0.003104,0.004718,0.003917,False,1967
49,0.00278,0.004992,0.003889,False,1967
50,0.003301,0.004853,0.00408,False,1967
51,0.003685,0.005794,0.004742,False,1967
52,0.003845,0.006655,0.005249,False,1967
53,0.004073,0.007581,0.005828,False,1967
54,0.004312,0.008507,0.006414,False,1967
55,0.004876,0.008296,0.006588,False,1967
56,0.005159,0.010121,0.007645,False,1967
57,0.006413,0.010848,0.008625,False,1967
58,0.006926,0.011741,0.009311,False,1967
59,0.006946,0.012264,0.009564,False,1967
60,0.007403,0.014799,0.011029,False,1967
61,0.008623,0.017405,0.012884,False,1967
62,0.00999,0.017838,0.013773,False,1967
63,0.012261,0.019882,0.01593,False,1967
64,0.010579,0.022115,0.016092,False,1967
65,0.01364,0.023744,0.018449,False,1967
66,0.01541,0.027786,0.021258,False,1967
67,0.017015,0.031064,0.02359,False,1967
68,0.01884,0.033121,0.025489,False,1967
69,0.024103,0.036492,0.029858,False,1967
70,0.024583,0.040571,0.031968,False,1967
71,0.028804,0.044838,0.036146,False,1967
72,0.032887,0.049146,0.040216,False,1967
73,0.035019,0.053096,0.043073,False,1967
74,0.040818,0.059677,0.049191,False,1967
75,0.047606,0.068037,0.056564,False,1967
76,0.052915,0.073433,0.061848,False,1967
77,0.061707,0.083032,0.070913,False,1967
78,0.070984,0.088877,0.078684,False,1967
79,0.081385,0.096582,0.087907,False,1967
80,0.081282,0.102063,0.090166,False,1967
81,0.097594,0.112576,0.103998,False,1967
82,0.105642,0.135257,0.118228,False,1967
83,0.115292,0.148602,0.129288,False,1967
84,0.132583,0.158226,0.143292,False,1967
85,0.153728,0.169907,0.160475,False,1967
86,0.166548,0.187992,0.175382,False,1967
87,0.179192,0.209722,0.191768,False,1967
88,0.203944,0.221069,0.210967,False,1967
89,0.214635,0.24924,0.228994,False,1967
90,0.231524,0.265148,0.245302,False,1967
91,0.267646,0.281924,0.273344,False,1967
92,0.290918,0.322516,0.3033,False,1967
93,0.32056,0.368613,0.338687,False,1967
94,0.306461,0.4375,0.354726,False,1967
95,0.298824,0.464631,0.356024,False,1967
96,0.391851,0.501305,0.426283,False,1967
97,0.39959,0.313883,0.370672,False,1967
98,0.40884,0.636735,0.479695,False,1967
99,0.236364,0.418605,0.287582,False,1967
100,0.329114,0.461538,0.361905,False,1967
101,0.415385,0.439024,0.421053,False,1967
102,0.711864,0.461538,0.666667,False,1967
103,0.731707,1.333333,0.84,False,1967
104,0.214286,0.545455,0.307692,False,1967
105,0.3,1.5,0.5,False,1967
106,0.0,,0.0,False,1967
107,,,,False,1967
108,,,,False,1967
109,,,,False,1967
110,,,,True,1967
0,0.010967,0.014609,0.012838,False,1968
1,0.000573,0.000842,0.000711,False,1968
2,0.000494,0.000547,0.000521,False,1968
3,0.000316,0.00068,0.000503,False,1968
4,0.000316,0.000532,0.000427,False,1968
5,0.000356,0.000425,0.000392,False,1968
6,0.000504,0.00046,0.000482,False,1968
7,0.000338,0.000397,0.000368,False,1968
8,0.000419,0.000529,0.000475,False,1968
9,0.000236,0.00037,0.000305,False,1968
10,0.000155,0.000388,0.000274,False,1968
11,0.000192,0.000327,0.000262,False,1968
12,0.000347,0.000218,0.00028,False,1968
13,0.000254,0.000463,0.000361,False,1968
14,0.000269,0.000364,0.000318,False,1968
15,0.000282,0.000622,0.000457,False,1968
16,0.000228,0.000811,0.000527,False,1968
17,0.000496,0.000716,0.000609,False,1968
18,0.000416,0.001045,0.000737,False,1968
19,0.000505,0.001297,0.000907,False,1968
20,0.000537,0.001309,0.000928,False,1968
21,0.000519,0.000941,0.000734,False,1968
22,0.000452,0.001106,0.000787,False,1968
23,0.000454,0.001111,0.000792,False,1968
24,0.000548,0.00122,0.000895,False,1968
25,0.000454,0.000924,0.000697,False,1968
26,0.000537,0.000993,0.000774,False,1968
27,0.000581,0.001556,0.001088,False,1968
28,0.000489,0.001291,0.000904,False,1968
29,0.000578,0.001417,0.001011,False,1968
30,0.000733,0.001605,0.001182,False,1968
31,0.000756,0.001327,0.001049,False,1968
32,0.000842,0.001623,0.001242,False,1968
33,0.000559,0.001735,0.001161,False,1968
34,0.000988,0.001704,0.001352,False,1968
35,0.000972,0.001845,0.001414,False,1968
36,0.001009,0.001961,0.001489,False,1968
37,0.001215,0.002058,0.001639,False,1968
38,0.001293,0.002124,0.001711,False,1968
39,0.001076,0.002174,0.001628,False,1968
40,0.001458,0.002186,0.001823,False,1968
41,0.001501,0.002001,0.001752,False,1968
42,0.001932,0.002396,0.002165,False,1968
43,0.001428,0.003227,0.002331,False,1968
44,0.002013,0.002434,0.002224,False,1968
45,0.002078,0.003498,0.002792,False,1968
46,0.002734,0.004,0.003369,False,1968
47,0.002816,0.004337,0.00358,False,1968
48,0.003139,0.00478,0.003965,False,1968
49,0.00256,0.004699,0.003636,False,1968
50,0.003284,0.005055,0.004171,False,1968
51,0.003055,0.006211,0.004638,False,1968
52,0.004153,0.006818,0.005487,False,1968
53,0.004517,0.006522,0.005517,False,1968
54,0.004473,0.007829,0.00615,False,1968
55,0.004693,0.008883,0.006788,False,1968
56,0.005804,0.009293,0.007548,False,1968
57,0.006044,0.010809,0.008426,False,1968
58,0.00739,0.011828,0.009599,False,1968
59,0.007814,0.013125,0.010438,False,1968
60,0.00786,0.013977,0.010862,False,1968
61,0.008662,0.016066,0.012278,False,1968
62,0.009723,0.017495,0.013479,False,1968
63,0.011211,0.020513,0.015677,False,1968
64,0.012444,0.020756,0.016427,False,1968
65,0.014318,0.023753,0.018804,False,1968
66,0.016096,0.026579,0.021056,False,1968
67,0.017014,0.029327,0.022793,False,1968
68,0.018702,0.03471,0.026136,False,1968
69,0.021623,0.035041,0.027827,False,1968
70,0.024819,0.040087,0.031853,False,1968
71,0.028144,0.045231,0.035972,False,1968
72,0.034034,0.05107,0.041761,False,1968
73,0.038698,0.056605,0.046679,False,1968
74,0.04109,0.057946,0.048533,False,1968
75,0.04719,0.069446,0.056949,False,1968
76,0.054774,0.075185,0.063617,False,1968
77,0.062137,0.083432,0.0713,False,1968
78,0.068335,0.091581,0.078252,False,1968
79,0.081035,0.096981,0.087816,False,1968
80,0.08711,0.111331,0.097369,False,1968
81,0.097474,0.123706,0.108557,False,1968
82,0.115339,0.132824,0.122715,False,1968
83,0.127209,0.144228,0.134355,False,1968
84,0.129983,0.157327,0.141292,False,1968
85,0.147052,0.177237,0.159516,False,1968
86,0.168337,0.206989,0.184215,False,1968
87,0.179913,0.222109,0.196973,False,1968
88,0.218459,0.235588,0.225382,False,1968
89,0.212935,0.256215,0.230435,False,1968
90,0.248711,0.267826,0.256477,False,1968
91,0.265576,0.307393,0.282479,False,1968
92,0.306265,0.357225,0.326033,False,1968
93,0.288462,0.33296,0.305556,False,1968
94,0.31571,0.327128,0.319846,False,1968
95,0.361912,0.33637,0.352941,False,1968
96,0.344595,0.413559,0.367531,False,1968
97,0.477828,0.512922,0.488806,False,1968
98,0.465927,0.438538,0.457082,False,1968
99,0.569733,0.442953,0.530864,False,1968
100,0.788732,0.477273,0.697674,False,1968
101,0.613139,0.734694,0.645161,False,1968
102,0.45,0.666667,0.489796,False,1968
103,1.034483,1.2,1.058824,False,1968
104,1.6,3.0,1.764706,False,1968
105,0.666667,3.0,0.9,False,1968
106,1.090909,,1.090909,False,1968
107,0.0,,0.0,False,1968
108,,,,False,1968
109,,,,False,1968
110,,,,True,1968
0,0.009313,0.013843,0.011643,False,1969
1,0.000583,0.000754,0.000671,False,1969
2,0.000369,0.000681,0.000529,False,1969
3,0.000423,0.00048,0.000452,False,1969
4,0.000415,0.000725,0.000574,False,1969
5,0.000279,0.000497,0.000391,False,1969
6,0.000299,0.000566,0.000436,False,1969
7,0.000348,0.000495,0.000423,False,1969
8,0.000356,0.000395,0.000376,False,1969
9,0.000159,0.000395,0.00028,False,1969
10,0.000157,0.000221,0.00019,False,1969
11,0.000194,0.000386,0.000292,False,1969
12,0.000154,0.000435,0.000298,False,1969
13,0.000308,0.000199,0.000252,False,1969
14,0.000253,0.000277,0.000265,False,1969
15,0.000306,0.000889,0.000606,False,1969
16,0.000485,0.000868,0.000681,False,1969
17,0.000319,0.000895,0.000614,False,1969
18,0.000434,0.000811,0.000627,False,1969
19,0.000579,0.001228,0.00091,False,1969
20,0.000465,0.001193,0.000832,False,1969
21,0.000311,0.000799,0.000559,False,1969
22,0.000468,0.001026,0.000753,False,1969
23,0.000553,0.001189,0.00088,False,1969
24,0.000406,0.001086,0.000757,False,1969
25,0.0005,0.001152,0.000837,False,1969
26,0.000519,0.001136,0.000839,False,1969
27,0.000499,0.001074,0.000798,False,1969
28,0.00058,0.001185,0.000894,False,1969
29,0.000508,0.001438,0.000989,False,1969
30,0.000762,0.001374,0.001078,False,1969
31,0.000754,0.001155,0.000961,False,1969
32,0.000754,0.001494,0.001134,False,1969
33,0.000636,0.00149,0.001074,False,1969
34,0.000977,0.001621,0.001306,False,1969
35,0.00094,0.001475,0.001212,False,1969
36,0.000878,0.001709,0.001299,False,1969
37,0.001165,0.001872,0.001521,False,1969
38,0.001106,0.002164,0.001638,False,1969
39,0.001379,0.001906,0.001644,False,1969
40,0.001635,0.002494,0.002066,False,1969
41,0.001264,0.002378,0.001824,False,1969
42,0.001939,0.002829,0.002386,False,1969
43,0.002197,0.002841,0.002521,False,1969
44,0.002222,0.003054,0.002639,False,1969
45,0.002384,0.00357,0.00298,False,1969
46,0.002485,0.004023,0.003258,False,1969
47,0.002847,0.004139,0.003495,False,1969
48,0.003011,0.004643,0.00383,False,1969
49,0.002988,0.004938,0.003968,False,1969
50,0.003284,0.004882,0.004086,False,1969
51,0.003772,0.006672,0.005224,False,1969
52,0.003814,0.006069,0.004943,False,1969
53,0.004447,0.007158,0.005803,False,1969
54,0.004981,0.007841,0.006406,False,1969
55,0.005766,0.008295,0.007027,False,1969
56,0.005483,0.009419,0.007447,False,1969
57,0.006029,0.010979,0.008497,False,1969
58,0.006945,0.01197,0.009451,False,1969
59,0.006656,0.013829,0.010216,False,1969
60,0.008461,0.013606,0.010995,False,1969
61,0.009667,0.0163,0.012911,False,1969
62,0.010916,0.019068,0.014883,False,1969
63,0.011271,0.021216,0.016056,False,1969
64,0.012492,0.022739,0.017387,False,1969
65,0.012555,0.023647,0.017844,False,1969
66,0.015298,0.027921,0.021266,False,1969
67,0.016486,0.030894,0.023258,False,1969
68,0.018954,0.034526,0.026206,False,1969
69,0.021478,0.037284,0.028759,False,1969
70,0.025454,0.041474,0.032797,False,1969
71,0.029544,0.045313,0.036742,False,1969
72,0.033092,0.050832,0.041144,False,1969
73,0.037056,0.056057,0.045587,False,1969
74,0.042391,0.066204,0.052882,False,1969
75,0.046089,0.068225,0.055746,False,1969
76,0.050573,0.073955,0.0607,False,1969
77,0.059281,0.083396,0.069593,False,1969
78,0.068329,0.088444,0.076876,False,1969
79,0.077475,0.099567,0.086791,False,1969
80,0.082614,0.111908,0.0949,False,1969
81,0.095363,0.120802,0.105966,False,1969
82,0.103777,0.126257,0.113145,False,1969
83,0.119703,0.144455,0.130027,False,1969
84,0.132493,0.150387,0.139904,False,1969
85,0.146946,0.170806,0.156673,False,1969
86,0.164626,0.198918,0.178522,False,1969
87,0.18065,0.210112,0.192499,False,1969
88,0.195759,0.221361,0.205923,False,1969
89,0.217383,0.271657,0.238848,False,1969
90,0.233572,0.272622,0.248933,False,1969
91,0.241713,0.288982,0.260657,False,1969
92,0.274636,0.320258,0.292448,False,1969
93,0.294443,0.392478,0.33106,False,1969
94,0.328373,0.370732,0.344099,False,1969
95,0.377519,0.334177,0.361987,False,1969
96,0.358257,0.440816,0.386756,False,1969
97,0.349662,0.475138,0.389114,False,1969
98,0.416089,0.559486,0.459302,False,1969
99,0.603175,0.614458,0.606618,False,1969
100,0.341969,0.627907,0.430108,False,1969
101,0.403361,0.612245,0.464286,False,1969
102,0.571429,0.0,0.421053,False,1969
103,0.521739,0.0,0.393443,False,1969
104,0.461538,0.0,0.375,False,1969
105,1.2,,1.2,False,1969
106,3.0,,3.0,False,1969
107,3.0,,3.0,False,1969
108,,,,False,1969
109,,,,False,1969
110,,,,True,1969
0,0.009693,0.013008,0.011397,False,1970
1,0.000539,0.000792,0.000669,False,1970
2,0.00042,0.000514,0.000468,False,1970
3,0.000432,0.000643,0.000541,False,1970
4,0.000252,0.000636,0.000449,False,1970
5,0.000445,0.000564,0.000506,False,1970
6,0.000469,0.00028,0.000372,False,1970
7,0.000334,0.000475,0.000407,False,1970
8,0.000231,0.000474,0.000356,False,1970
9,0.000295,0.00045,0.000375,False,1970
10,0.000277,0.000337,0.000308,False,1970
11,0.000137,0.000422,0.000284,False,1970
12,0.000173,0.000165,0.000169,False,1970
13,0.000267,0.000361,0.000316,False,1970
14,0.000211,0.000468,0.000343,False,1970
15,0.000445,0.000735,0.000594,False,1970
16,0.000341,0.000938,0.000647,False,1970
17,0.000515,0.000684,0.000602,False,1970
18,0.000588,0.001091,0.000845,False,1970
19,0.000442,0.001254,0.000856,False,1970
20,0.000416,0.001166,0.000796,False,1970
21,0.000408,0.001047,0.000733,False,1970
22,0.000567,0.001085,0.000831,False,1970
23,0.000506,0.000974,0.000746,False,1970
24,0.000458,0.00114,0.00081,False,1970
25,0.000552,0.000737,0.000648,False,1970
26,0.000466,0.00127,0.000882,False,1970
27,0.000583,0.001156,0.000881,False,1970
28,0.000459,0.001182,0.000836,False,1970
29,0.000535,0.001365,0.000967,False,1970
30,0.000587,0.001464,0.001042,False,1970
31,0.000595,0.001519,0.001072,False,1970
32,0.000536,0.001269,0.000914,False,1970
33,0.000795,0.001318,0.001064,False,1970
34,0.000769,0.00146,0.001123,False,1970
35,0.000973,0.001569,0.001278,False,1970
36,0.00089,0.001672,0.001288,False,1970
37,0.00136,0.001816,0.001591,False,1970
38,0.001251,0.001734,0.001495,False,1970
39,0.001124,0.001815,0.001472,False,1970
40,0.00177,0.002311,0.002042,False,1970
41,0.001052,0.00266,0.001859,False,1970
42,0.001626,0.002758,0.002194,False,1970
43,0.002062,0.00264,0.002352,False,1970
44,0.001972,0.003284,0.002631,False,1970
45,0.002183,0.003705,0.002947,False,1970
46,0.002209,0.003345,0.002779,False,1970
47,0.002486,0.004183,0.003338,False,1970
48,0.002812,0.004419,0.003617,False,1970
49,0.003394,0.005103,0.004251,False,1970
50,0.003693,0.005285,0.004493,False,1970
51,0.003786,0.006251,0.005023,False,1970
52,0.003941,0.006888,0.005414,False,1970
53,0.004481,0.007117,0.005799,False,1970
54,0.004585,0.007707,0.006144,False,1970
55,0.004943,0.00823,0.006579,False,1970
56,0.005266,0.009687,0.007467,False,1970
57,0.005546,0.011107,0.008315,False,1970
58,0.00672,0.011168,0.008932,False,1970
59,0.006766,0.012069,0.009403,False,1970
60,0.008198,0.014722,0.011427,False,1970
61,0.008584,0.016068,0.012257,False,1970
62,0.009488,0.017056,0.013176,False,1970
63,0.010571,0.019144,0.014724,False,1970
64,0.011918,0.022488,0.016978,False,1970
65,0.01334,0.02336,0.0181,False,1970
66,0.014489,0.025935,0.019914,False,1970
67,0.0161,0.029378,0.022335,False,1970
68,0.018344,0.032171,0.024793,False,1970
69,0.020313,0.03513,0.027157,False,1970
70,0.023418,0.040405,0.031175,False,1970
71,0.026372,0.042131,0.033532,False,1970
72,0.028377,0.047799,0.037161,False,1970
73,0.032667,0.05183,0.04128,False,1970
74,0.037507,0.058932,0.04702,False,1970
75,0.04444,0.060736,0.051531,False,1970
76,0.049626,0.075123,0.060613,False,1970
77,0.051322,0.07622,0.061951,False,1970
78,0.062475,0.081759,0.070618,False,1970
79,0.069353,0.090411,0.078196,False,1970
80,0.078617,0.102571,0.088583,False,1970
81,0.090532,0.112715,0.099689,False,1970
82,0.099998,0.118029,0.107424,False,1970
83,0.10817,0.135718,0.119478,False,1970
84,0.11668,0.144395,0.128087,False,1970
85,0.127323,0.165763,0.142992,False,1970
86,0.151364,0.172176,0.159704,False,1970
87,0.163759,0.202402,0.179149,False,1970
88,0.178907,0.226848,0.19784,False,1970
89,0.195789,0.231243,0.20955,False,1970
90,0.222261,0.26673,0.239347,False,1970
91,0.208737,0.286258,0.238414,False,1970
92,0.276419,0.29094,0.282046,False,1970
93,0.261346,0.297581,0.27526,False,1970
94,0.337123,0.308874,0.326878,False,1970
95,0.315361,0.421299,0.354229,False,1970
96,0.331198,0.383459,0.349176,False,1970
97,0.395349,0.452119,0.414115,False,1970
98,0.404494,0.305949,0.37435,False,1970
99,0.462585,0.384236,0.437888,False,1970
100,0.512821,0.371134,0.471299,False,1970
101,0.48,0.566038,0.505618,False,1970
102,0.493151,0.888889,0.6,False,1970
103,0.913043,0.571429,0.80597,False,1970
104,0.461538,0.6,0.5,False,1970
105,2.571429,0.0,1.8,False,1970
106,,,,False,1970
107,,,,False,1970
108,,,,False,1970
109,,,,False,1970
110,,,,True,1970
0,0.009828,0.01301,0.011462,False,1971
1,0.000629,0.000578,0.000603,False,1971
2,0.000369,0.000543,0.000458,False,1971
3,0.000296,0.000413,0.000356,False,1971
4,0.000265,0.000297,0.000282,False,1971
5,0.000184,0.000523,0.000359,False,1971
6,0.000296,0.000407,0.000353,False,1971
7,0.000156,0.000477,0.000321,False,1971
