Year,Age,Female,Male,Total,OpenInterval
1756,92,0.320348,0.363873,0.335019,False
1756,93,0.34735,0.39789,0.3642,False
1756,94,0.376492,0.432762,0.395112,False
1756,95,0.407929,0.473184,0.429262,False
1756,96,0.441381,0.522102,0.467281,False
1756,97,0.479826,0.582741,0.512073,False
1756,98,0.52566,0.651257,0.564245,False
1756,99,0.575822,0.700022,0.614242,False
1756,100,0.626248,0.743466,0.6629,False
1756,101,0.695749,0.843325,0.740969,False
1756,102,0.809763,1.164878,0.905274,False
1756,103,0.914906,1.854305,1.107985,False
1756,104,1.137931,2.337349,1.379757,False
1756,105,1.841727,4.125,2.269006,False
1756,106,2.351351,,2.351351,False
1756,107,4.142857,,4.142857,False
1756,108,,,,False
1756,109,,,,False
1756,110,,,,True
1757,0,0.233383,0.261109,0.247338,False
1757,1,0.080689,0.080501,0.080595,False
1757,2,0.050003,0.049721,0.049863,False
1757,3,0.035722,0.038883,0.037279,False
1757,4,0.032338,0.036347,0.034348,False
1757,5,0.027831,0.030581,0.029216,False
1757,6,0.019253,0.020852,0.020044,False
1757,7,0.013179,0.01355,0.013361,False
1757,8,0.009415,0.008934,0.009178,False
1757,9,0.007498,0.006857,0.007178,False
1757,10,0.007031,0.006817,0.006924,False
1757,11,0.007272,0.007524,0.007398,False
1757,12,0.007477,0.007988,0.007733,False
1757,13,0.007642,0.008178,0.00791,False
1757,14,0.007639,0.00795,0.007794,False
1757,15,0.007467,0.007372,0.007419,False
1757,16,0.006905,0.006716,0.006812,False
1757,17,0.006512,0.006489,0.006501,False
1757,18,0.006304,0.006721,0.006504,False
1757,19,0.006259,0.007421,0.00681,False
1757,20,0.006328,0.008468,0.007329,False
1757,21,0.006701,0.009664,0.008076,False
1757,22,0.00708,0.010555,0.008684,False
1757,23,0.007535,0.01119,0.00922,False
1757,24,0.008013,0.011521,0.009628,False
1757,25,0.008506,0.011557,0.009908,False
1757,26,0.008747,0.011012,0.009793,False
1757,27,0.009183,0.010752,0.009911,False
1757,28,0.009832,0.010753,0.010261,False
1757,29,0.010693,0.010956,0.010816,False
1757,30,0.011687,0.011353,0.011529,False
1757,31,0.012934,0.012273,0.01262,False
1757,32,0.013571,0.012878,0.013242,False
1757,33,0.013553,0.013137,0.013356,False
1757,34,0.012775,0.012918,0.012843,False
1757,35,0.011445,0.012367,0.011885,False
1757,36,0.010057,0.011675,0.010829,False
1757,37,0.00951,0.011674,0.010541,False
1757,38,0.009868,0.012325,0.011038,False
1757,39,0.011138,0.013582,0.012303,False
1757,40,0.012944,0.015177,0.014009,False
1757,41,0.014925,0.017194,0.016006,False
1757,42,0.016177,0.018687,0.017369,False
1757,43,0.016619,0.019627,0.018042,False
1757,44,0.016259,0.020016,0.018028,False
1757,45,0.015443,0.020175,0.017661,False
1757,46,0.014184,0.019564,0.016698,False
1757,47,0.013577,0.019458,0.016314,False
1757,48,0.013606,0.019799,0.016476,False
1757,49,0.014333,0.020754,0.017289,False
1757,50,0.015544,0.022173,0.018567,False
1757,51,0.018222,0.025228,0.021403,False
1757,52,0.020755,0.027598,0.02386,False
1757,53,0.022934,0.028989,0.025687,False
1757,54,0.024854,0.029546,0.026995,False
1757,55,0.027135,0.030234,0.028552,False
1757,56,0.026968,0.029175,0.027964,False
1757,57,0.027614,0.029583,0.028489,False
1757,58,0.029177,0.031783,0.030311,False
1757,59,0.031195,0.035319,0.032945,False
1757,60,0.03297,0.038928,0.035443,False
1757,61,0.037978,0.044787,0.040803,False
1757,62,0.042556,0.049317,0.045374,False
1757,63,0.045794,0.052008,0.048389,False
1757,64,0.047652,0.053183,0.04995,False
1757,65,0.049216,0.054268,0.051287,False
1757,66,0.049255,0.054559,0.051382,False
1757,67,0.050631,0.055522,0.052573,False
1757,68,0.054294,0.058433,0.055936,False
1757,69,0.060574,0.063888,0.061894,False
1757,70,0.069094,0.07145,0.07004,False
1757,71,0.079908,0.082201,0.08083,False
1757,72,0.089854,0.092953,0.091097,False
1757,73,0.098254,0.102708,0.100031,False
1757,74,0.105915,0.111742,0.108235,False
1757,75,0.11415,0.121339,0.11701,False
1757,76,0.11909,0.126162,0.12191,False
1757,77,0.126781,0.132889,0.129218,False
1757,78,0.1361,0.142633,0.138672,False
1757,79,0.147997,0.156326,0.151189,False
1757,80,0.133699,0.134106,0.133855,False
1757,81,0.148692,0.144894,0.14725,False
1757,82,0.164171,0.15685,0.161431,False
1757,83,0.179285,0.168912,0.175458,False
1757,84,0.192127,0.178495,0.187152,False
1757,85,0.200855,0.183802,0.19467,False
1757,86,0.208651,0.187321,0.200939,False
1757,87,0.217467,0.192139,0.208348,False
1757,88,0.227776,0.200812,0.21817,False
1757,89,0.242491,0.216208,0.233253,False
1757,90,0.258824,0.25266,0.256683,False
1757,91,0.27351,0.270578,0.272506,False
1757,92,0.288293,0.290523,0.289045,False
1757,93,0.303089,0.313291,0.306464,False
1757,94,0.31706,0.335644,0.323108,False
1757,95,0.33035,0.35691,0.338888,False
1757,96,0.342439,0.382989,0.355211,False
1757,97,0.352868,0.417181,0.372465,False
1757,98,0.364574,0.464981,0.393813,False
1757,99,0.380721,0.522486,0.420196,False
1757,100,0.396339,0.551783,0.439727,False
1757,101,0.406344,0.567412,0.451869,False
1757,102,0.433239,0.668151,0.495706,False
1757,103,0.503254,1.5,0.665051,False
1757,104,0.565605,,0.565605,False
1757,105,0.441926,,0.441926,False
1757,106,0.0,,0.0,False
1757,107,,,,False
1757,108,,,,False
1757,109,,,,False
1757,110,,,,True
1758,0,0.226937,0.265724,0.24645,False
1758,1,0.069289,0.072195,0.070743,False
1758,2,0.041404,0.043924,0.042649,False
1758,3,0.028387,0.031489,0.029906,False
1758,4,0.026967,0.028806,0.027896,False
1758,5,0.024797,0.025483,0.02515,False
1758,6,0.018108,0.018999,0.018558,False
1758,7,0.012972,0.013919,0.013442,False
1758,8,0.009547,0.010322,0.009929,False
1758,9,0.007713,0.008344,0.008026,False
1758,10,0.006938,0.00759,0.007265,False
1758,11,0.006782,0.007604,0.007194,False
1758,12,0.006681,0.007656,0.007169,False
1758,13,0.006673,0.007693,0.007183,False
1758,14,0.006777,0.007726,0.007251,False
1758,15,0.006919,0.007735,0.007326,False
1758,16,0.006702,0.007638,0.007162,False
1758,17,0.006626,0.00784,0.007214,False
1758,18,0.006687,0.008332,0.007474,False
1758,19,0.006899,0.009134,0.007957,False
1758,20,0.007206,0.01016,0.008589,False
1758,21,0.007875,0.011494,0.009556,False
1758,22,0.008504,0.012592,0.010387,False
1758,23,0.009158,0.013438,0.011119,False
1758,24,0.009934,0.014106,0.011842,False
1758,25,0.010792,0.014615,0.012539,False
1758,26,0.011171,0.01419,0.012556,False
1758,27,0.01164,0.013821,0.012646,False
1758,28,0.012178,0.013528,0.012803,False
1758,29,0.012816,0.013296,0.01304,False
1758,30,0.013461,0.013052,0.013269,False
1758,31,0.014651,0.013682,0.014194,False
1758,32,0.015327,0.014295,0.014838,False
1758,33,0.015384,0.014849,0.015131,False
1758,34,0.014792,0.015353,0.015058,False
1758,35,0.013701,0.015771,0.014682,False
1758,36,0.012448,0.01557,0.01393,False
1758,37,0.012179,0.01584,0.013919,False
1758,38,0.012809,0.016562,0.014589,False
1758,39,0.01443,0.017684,0.015971,False
1758,40,0.016767,0.019001,0.017828,False
1758,41,0.019306,0.020894,0.020059,False
1758,42,0.021097,0.022541,0.021781,False
1758,43,0.021913,0.023791,0.0228,False
1758,44,0.021657,0.024659,0.023069,False
1758,45,0.020693,0.025353,0.022872,False
1758,46,0.019396,0.025041,0.022029,False
1758,47,0.019223,0.025386,0.022087,False
1758,48,0.019909,0.026012,0.022733,False
1758,49,0.021387,0.026816,0.023888,False
1758,50,0.023436,0.027914,0.025487,False
1758,51,0.027139,0.031327,0.029049,False
1758,52,0.030563,0.035145,0.032644,False
1758,53,0.033124,0.038604,0.035611,False
1758,54,0.034413,0.041388,0.037583,False
1758,55,0.034908,0.043799,0.038961,False
1758,56,0.032843,0.042776,0.037326,False
1758,57,0.032385,0.042313,0.036809,False
1758,58,0.033647,0.042675,0.037609,False
1758,59,0.036749,0.044295,0.039992,False
1758,60,0.040745,0.046276,0.043064,False
1758,61,0.047791,0.050854,0.049066,False
1758,62,0.054782,0.055482,0.055074,False
1758,63,0.060411,0.059293,0.059942,False
1758,64,0.063161,0.061995,0.062672,False
1758,65,0.063569,0.064353,0.063896,False
1758,66,0.062541,0.066604,0.064193,False
1758,67,0.06386,0.069625,0.066149,False
1758,68,0.06809,0.072827,0.069953,False
1758,69,0.076785,0.077918,0.077231,False
1758,70,0.089975,0.085292,0.088119,False
1758,71,0.106483,0.096622,0.102561,False
1758,72,0.123132,0.108821,0.117417,False
1758,73,0.136911,0.12107,0.1306,False
1758,74,0.145901,0.131956,0.140375,False
1758,75,0.151816,0.142381,0.148094,False
1758,76,0.153138,0.14665,0.15057,False
1758,77,0.158296,0.154334,0.156727,False
1758,78,0.168038,0.165216,0.166922,False
1758,79,0.181116,0.181427,0.181237,False
1758,80,0.163499,0.162094,0.162955,False
1758,81,0.180685,0.177505,0.179463,False
1758,82,0.198669,0.195271,0.197375,False
1758,83,0.215905,0.214516,0.215383,False
1758,84,0.230035,0.232912,0.2311,False
1758,85,0.238488,0.246297,0.241346,False
1758,86,0.244152,0.25526,0.248193,False
1758,87,0.250531,0.263059,0.255078,False
1758,88,0.260198,0.27402,0.265197,False
1758,89,0.275881,0.293202,0.282074,False
1758,90,0.319517,0.322075,0.320419,False
1758,91,0.344736,0.346069,0.3452,False
1758,92,0.371318,0.370251,0.370952,False
1758,93,0.400605,0.397272,0.399482,False
1758,94,0.432747,0.428679,0.431407,False
1758,95,0.467363,0.457238,0.464088,False
1758,96,0.504264,0.482189,0.497208,False
1758,97,0.542942,0.514931,0.534205,False
1758,98,0.583054,0.56185,0.576731,False
1758,99,0.633757,0.6399,0.635467,False
1758,100,0.704833,0.745998,0.715467,False
1758,101,0.790535,0.769737,0.785083,False
1758,102,0.866972,0.758282,0.837396,False
1758,103,1.030879,1.005,1.024654,False
1758,104,1.547368,0.0,1.354839,False
1758,105,2.352,,2.352,False
1758,106,4.148936,,4.148936,False
1758,107,,,,False
1758,108,,,,False
1758,109,,,,False
1758,110,,,,True
1759,0,0.204548,0.245075,0.224951,False
1759,1,0.049123,0.049284,0.049203,False
1759,2,0.029165,0.029788,0.029472,False
1759,3,0.019765,0.021292,0.020509,False
1759,4,0.019091,0.019765,0.019433,False
1759,5,0.017608,0.017777,0.017697,False
1759,6,0.01236,0.013319,0.012856,False
1759,7,0.0086,0.009981,0.009301,False
1759,8,0.006299,0.007697,0.006997,False
1759,9,0.005442,0.006477,0.005955,False
1759,10,0.005731,0.006182,0.005956,False
1759,11,0.006398,0.006352,0.006375,False
1759,12,0.006848,0.006488,0.006667,False
1759,13,0.007084,0.006605,0.006844,False
1759,14,0.0071,0.006648,0.006874,False
1759,15,0.006948,0.006666,0.006807,False
1759,16,0.006404,0.006567,0.006484,False
1759,17,0.006087,0.006623,0.006347,False
1759,18,0.005996,0.006875,0.006415,False
1759,19,0.006116,0.007308,0.006678,False
1759,20,0.006401,0.007887,0.007093,False
1759,21,0.006974,0.008757,0.0078,False
1759,22,0.007458,0.00958,0.008434,False
1759,23,0.007832,0.010308,0.00896,False
1759,24,0.008152,0.010934,0.009413,False
1759,25,0.008543,0.011569,0.009912,False
1759,26,0.008674,0.011575,0.009994,False
1759,27,0.008962,0.011641,0.010187,False
1759,28,0.009418,0.011763,0.010496,False
1759,29,0.01002,0.011955,0.010913,False
1759,30,0.010688,0.012143,0.011363,False
1759,31,0.011846,0.012917,0.012347,False
1759,32,0.012574,0.0134,0.012963,False
1759,33,0.012786,0.013593,0.013167,False
1759,34,0.012386,0.013411,0.01287,False
1759,35,0.011553,0.012977,0.012225,False
1759,36,0.010435,0.012151,0.011242,False
1759,37,0.010141,0.011939,0.010989,False
1759,38,0.010645,0.012443,0.011494,False
1759,39,0.01189,0.013667,0.012727,False
1759,40,0.013744,0.015425,0.014535,False
1759,41,0.015939,0.017706,0.016773,False
1759,42,0.01745,0.019674,0.018499,False
1759,43,0.018214,0.021314,0.019674,False
1759,44,0.018025,0.02246,0.020106,False
1759,45,0.017059,0.023218,0.019934,False
1759,46,0.015537,0.022722,0.018876,False
1759,47,0.014841,0.022556,0.018416,False
1759,48,0.014888,0.022738,0.018511,False
1759,49,0.01547,0.022915,0.018891,False
1759,50,0.016394,0.023002,0.019416,False
1759,51,0.01857,0.024855,0.021443,False
1759,52,0.020859,0.027368,0.023823,False
1759,53,0.023266,0.030521,0.026555,False
1759,54,0.02542,0.033712,0.029174,False
1759,55,0.027208,0.03663,0.031478,False
1759,56,0.026509,0.035995,0.030779,False
1759,57,0.026269,0.035207,0.030253,False
1759,58,0.026736,0.034693,0.030238,False
1759,59,0.028109,0.034685,0.03096,False
1759,60,0.030356,0.035587,0.032578,False
1759,61,0.035245,0.039356,0.036973,False
1759,62,0.039832,0.043237,0.041254,False
1759,63,0.044373,0.047339,0.045613,False
1759,64,0.047771,0.050925,0.049098,False
1759,65,0.04929,0.053762,0.051175,False
1759,66,0.048749,0.055273,0.051448,False
1759,67,0.049716,0.057773,0.052961,False
1759,68,0.052548,0.06069,0.055749,False
1759,69,0.057793,0.063444,0.059995,False
1759,70,0.066296,0.067435,0.066741,False
1759,71,0.078481,0.076181,0.077583,False
1759,72,0.090966,0.085797,0.088938,False
1759,73,0.103559,0.097192,0.101047,False
1759,74,0.113314,0.109919,0.111978,False
1759,75,0.119199,0.122983,0.120677,False
1759,76,0.122032,0.130707,0.125431,False
1759,77,0.125696,0.137602,0.130372,False
1759,78,0.132898,0.146593,0.13827,False
1759,79,0.144459,0.156966,0.149355,False
1759,80,0.131468,0.139517,0.134587,False
1759,81,0.144251,0.147671,0.145573,False
1759,82,0.158521,0.158568,0.158539,False
1759,83,0.172881,0.172113,0.172588,False
1759,84,0.185129,0.187853,0.186152,False
1759,85,0.193368,0.204645,0.197523,False
1759,86,0.199412,0.220026,0.206892,False
1759,87,0.204403,0.232882,0.21464,False
1759,88,0.210952,0.245803,0.223422,False
1759,89,0.222554,0.264524,0.237478,False
1759,90,0.253219,0.306505,0.271927,False
1759,91,0.272244,0.338887,0.295273,False
1759,92,0.292914,0.376617,0.321312,False
1759,93,0.314393,0.417937,0.348851,False
1759,94,0.337948,0.468814,0.380448,False
1759,95,0.364125,0.533019,0.417205,False
1759,96,0.391627,0.600782,0.455596,False
1759,97,0.421127,0.667362,0.495159,False
1759,98,0.451345,0.762724,0.541281,False
1759,99,0.48342,0.926143,0.600871,False
1759,100,0.527516,1.264816,0.694265,False
1759,101,0.602182,1.989848,0.84765,False
1759,102,0.707886,2.330435,0.997927,False
1759,103,0.816104,2.363636,1.126957,False
1759,104,1.182482,4.137931,1.698795,False
1759,105,6.0,,6.0,False
1759,106,,,,False
1759,107,,,,False
1759,108,,,,False
1759,109,,,,False
1759,110,,,,True
1760,0,0.208899,0.233937,0.22151,False
1760,1,0.039976,0.044666,0.042316,False
1760,2,0.024029,0.028431,0.0262,False
1760,3,0.017768,0.01885,0.018294,False
1760,4,0.018483,0.016279,0.017366,False
1760,5,0.017435,0.014758,0.016025,False
1760,6,0.012078,0.011488,0.01177,False
1760,7,0.008129,0.00895,0.008553,False
1760,8,0.005588,0.007138,0.006375,False
1760,9,0.004377,0.005997,0.005185,False
1760,10,0.004242,0.00541,0.00482,False
1760,11,0.00468,0.00533,0.005005,False
1760,12,0.005067,0.005304,0.005187,False
1760,13,0.00541,0.005395,0.005402,False
1760,14,0.005732,0.005634,0.005683,False
1760,15,0.006071,0.006003,0.006036,False
1760,16,0.006054,0.006331,0.00619,False
1760,17,0.006016,0.006698,0.006346,False
1760,18,0.005973,0.00709,0.006505,False
1760,19,0.005924,0.007536,0.006681,False
1760,20,0.005879,0.007979,0.006852,False
1760,21,0.006176,0.008598,0.007294,False
1760,22,0.006557,0.009174,0.007758,False
1760,23,0.006999,0.009668,0.008214,False
1760,24,0.007489,0.010025,0.008634,False
1760,25,0.008097,0.010291,0.009082,False
1760,26,0.008516,0.010102,0.009232,False
1760,27,0.009005,0.010089,0.009497,False
1760,28,0.00954,0.010213,0.009847,False
1760,29,0.010138,0.010465,0.010288,False
1760,30,0.0107,0.010791,0.010742,False
1760,31,0.011778,0.011774,0.011777,False
1760,32,0.01251,0.012528,0.012519,False
1760,33,0.012766,0.013078,0.012913,False
1760,34,0.012459,0.013434,0.012919,False
1760,35,0.011702,0.013626,0.01261,False
1760,36,0.010588,0.013236,0.01183,False
1760,37,0.010267,0.0132,0.011638,False
1760,38,0.010753,0.013533,0.012056,False
1760,39,0.012051,0.014366,0.013137,False
1760,40,0.013891,0.015597,0.014689,False
1760,41,0.016307,0.017586,0.016906,False
1760,42,0.018159,0.019257,0.018675,False
1760,43,0.019218,0.020597,0.019866,False
1760,44,0.019424,0.021603,0.020445,False
1760,45,0.018778,0.022221,0.020385,False
1760,46,0.017116,0.021645,0.019217,False
1760,47,0.015995,0.021368,0.018476,False
1760,48,0.015487,0.021523,0.018266,False
1760,49,0.015514,0.022142,0.018552,False
1760,50,0.015767,0.022817,0.018983,False
1760,51,0.017095,0.024746,0.020585,False
1760,52,0.018507,0.026775,0.022276,False
1760,53,0.020077,0.029156,0.024197,False
1760,54,0.021821,0.031778,0.026316,False
1760,55,0.02355,0.033987,0.028254,False
1760,56,0.023281,0.032956,0.027619,False
1760,57,0.02347,0.032124,0.027324,False
1760,58,0.024266,0.031877,0.027624,False
1760,59,0.02589,0.032562,0.028798,False
1760,60,0.028295,0.034239,0.030847,False
1760,61,0.033825,0.039612,0.036287,False
1760,62,0.038772,0.044633,0.04124,False
1760,63,0.042801,0.04861,0.045231,False
1760,64,0.045985,0.05122,0.048178,False
1760,65,0.04752,0.051714,0.049287,False
1760,66,0.046219,0.050087,0.047833,False
1760,67,0.046326,0.05022,0.047921,False
1760,68,0.048316,0.052737,0.050078,False
1760,69,0.052565,0.057243,0.054385,False
1760,70,0.058991,0.062667,0.06041,False
1760,71,0.069385,0.071839,0.070331,False
1760,72,0.080059,0.081214,0.080505,False
1760,73,0.090359,0.089551,0.090045,False
1760,74,0.099607,0.096978,0.098578,False
1760,75,0.105095,0.10266,0.104145,False
1760,76,0.105844,0.104512,0.105327,False
1760,77,0.109114,0.108315,0.108803,False
1760,78,0.114775,0.11545,0.115038,False
1760,79,0.126256,0.130343,0.127845,False
1760,80,0.119391,0.1281,0.122749,False
1760,81,0.133844,0.146295,0.138644,False
1760,82,0.14901,0.16513,0.155211,False
1760,83,0.163885,0.183381,0.171344,False
1760,84,0.175088,0.197225,0.183466,False
1760,85,0.179364,0.202328,0.187903,False
1760,86,0.180681,0.203502,0.188986,False
1760,87,0.181096,0.201298,0.188316,False
1760,88,0.182178,0.196948,0.187403,False
1760,89,0.188908,0.197984,0.192104,False
1760,90,0.243651,0.256417,0.248109,False
1760,91,0.263441,0.271176,0.266096,False
1760,92,0.2864,0.287021,0.286609,False
1760,93,0.312146,0.304497,0.309629,False
1760,94,0.339498,0.320525,0.333403,False
1760,95,0.370987,0.340777,0.361594,False
1760,96,0.407154,0.370434,0.39627,False
1760,97,0.447677,0.394803,0.432642,False
1760,98,0.492736,0.40884,0.469482,False
1760,99,0.541834,0.450466,0.518272,False
1760,100,0.596246,0.567138,0.590015,False
1760,101,0.684148,1.103064,0.736439,False
1760,102,0.867953,,0.867953,False
1760,103,1.216849,,1.216849,False
1760,104,1.717172,,1.717172,False
1760,105,6.0,,6.0,False
1760,106,,,,False
1760,107,,,,False
1760,108,,,,False
1760,109,,,,False
1760,110,,,,True
1761,0,0.233731,0.266986,0.250502,False
1761,1,0.05509,0.054804,0.054948,False
1761,2,0.035363,0.03579,0.035574,False
1761,3,0.024511,0.0251,0.024798,False
1761,4,0.023125,0.022282,0.0227,False
1761,5,0.022092,0.020288,0.021146,False
1761,6,0.01607,0.015682,0.015868,False
1761,7,0.011565,0.012094,0.011839,False
1761,8,0.00835,0.009364,0.008867,False
1761,9,0.006382,0.007467,0.006926,False
1761,10,0.00542,0.006244,0.005826,False
1761,11,0.005284,0.005626,0.005454,False
1761,12,0.0053,0.005296,0.005298,False
1761,13,0.005393,0.005213,0.005302,False
1761,14,0.005603,0.005465,0.005533,False
1761,15,0.005965,0.006061,0.006014,False
1761,16,0.006023,0.006569,0.006294,False
1761,17,0.006123,0.007099,0.006597,False
1761,18,0.006196,0.007543,0.006839,False
1761,19,0.006252,0.007877,0.007015,False
1761,20,0.006283,0.008117,0.007131,False
1761,21,0.006566,0.008436,0.007428,False
1761,22,0.006818,0.008671,0.007669,False
1761,23,0.007048,0.008847,0.007869,False
1761,24,0.007226,0.008922,0.007994,False
